id,price,year,month,day_of_week,price_percentile,has_garden,has_parking,location_Urban,location_Suburban,location_Rural,size_sq_ft,size_percentile,has_epc_rating,epc_rating_encoded,Property Type_D,Property Type_F,Property Type_O,Property Type_S,Property Type_T,Property Type_Unknown,is_scraped
2166,-0.9558649350649351,2023,12,6,-0.9197416289256811,True,False,False,True,False,-0.0982961992136304,-0.10666666666666663,0.0,,False,True,False,False,False,False,True
2167,-0.6233766233766234,2023,12,6,-0.6480065335214195,True,False,False,True,False,0.3394495412844037,0.5301010101010101,0.0,,False,True,False,False,False,False,True
2168,0.0,2023,12,6,0.0,True,False,False,False,True,0.127129750982962,0.16767676767676779,0.0,,False,False,False,True,False,False,True
2169,0.4155844155844156,2023,12,6,0.4223030663003935,True,False,False,True,False,0.5504587155963303,0.8529292929292931,0.0,,True,False,False,False,False,False,True
2170,0.4155844155844156,2023,12,6,0.4223030663003935,False,True,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2171,0.1038961038961039,2023,12,6,0.09829979953968362,False,False,False,True,False,0.35386631716906947,0.553939393939394,0.0,,False,False,False,True,False,False,True
2172,-0.8103896103896104,2023,12,6,-0.7970896131858342,False,True,False,True,False,,,0.0,,False,True,False,False,False,False,True
2173,0.08311688311688312,2023,12,6,0.06771104016630786,False,True,False,True,False,0.3669724770642202,0.5802020202020202,0.0,,False,True,False,False,False,False,True
2174,1.0389610389610389,2023,12,6,0.9007350211597001,False,True,False,True,False,,,0.0,,False,False,True,False,False,False,True
2175,0.35324675324675325,2023,12,6,0.3471675699754992,True,False,False,False,True,0.508519003931848,0.7995959595959595,0.0,,True,False,False,False,False,False,True
2176,0.8311688311688312,2023,12,6,0.764422006088054,False,True,False,True,False,,,0.0,,False,False,False,True,False,False,True
2177,-0.24955844155844156,2023,12,6,-0.28599005122874754,False,False,True,False,False,0.04325032765399738,0.051717171717171787,0.0,,False,True,False,False,False,False,True
2178,0.3116883116883117,2023,12,6,0.30321478951666797,False,True,True,False,False,,,0.0,,False,False,False,True,False,False,True
2179,0.7688311688311689,2023,12,6,0.7002747048778677,False,False,False,False,True,,,0.0,,False,False,False,True,False,False,True
2180,0.4155844155844156,2023,12,6,0.4223030663003935,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2181,-0.2077922077922078,2023,12,6,-0.23669166233573394,True,False,True,False,False,0.14154652686762778,0.19474747474747472,0.0,,True,False,False,False,False,False,True
2182,-1.0389610389610389,2023,12,6,-0.9449847798648748,True,False,False,False,True,-0.08387942332896461,-0.09090909090909087,0.0,,False,True,False,False,False,False,True
2183,-0.5402597402597402,2023,12,6,-0.5696042764867474,False,False,False,False,True,,,0.0,,False,True,False,False,False,False,True
2184,-0.507012987012987,2023,12,6,-0.5342638651718761,False,True,True,False,False,,,0.0,,False,False,False,False,True,False,True
2185,0.5194805194805194,2023,12,6,0.48734130224961003,False,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2186,1.0389610389610389,2023,12,6,0.9007350211597001,True,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2187,1.0389610389610389,2023,12,6,0.9007350211597001,False,False,True,False,False,,,0.0,,True,False,False,False,False,False,True
2188,-0.3116883116883117,2023,12,6,-0.33469448362907417,True,False,False,False,True,0.09960681520314547,0.12242424242424249,0.0,,False,False,False,False,True,False,True
2189,0.2701298701298701,2023,12,6,0.2604499220432103,True,True,True,False,False,,,0.0,,True,False,False,False,False,False,True
2190,0.04155844155844156,2023,12,6,0.04068601974905337,False,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2191,-0.6441558441558441,2023,12,6,-0.6687950107654614,True,True,True,False,False,0.1559633027522936,0.2210101010101011,0.0,,False,False,False,True,False,False,True
2192,-0.06233766233766234,2023,12,6,-0.08790556091766284,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2193,-0.3116883116883117,2023,12,6,-0.33469448362907417,True,False,False,False,True,-0.02621231979030144,-0.0278787878787878,0.0,,False,False,False,False,True,False,True
2194,0.2077922077922078,2023,12,6,0.2046180117306407,False,False,True,False,False,0.4521625163826999,0.7200000000000001,0.0,,False,False,False,False,True,False,True
2195,-0.8311688311688312,2023,12,6,-0.8131264384883806,False,False,True,False,False,-0.0563564875491481,-0.06101010101010096,0.0,,False,True,False,False,False,False,True
2196,0.6233766233766234,2023,12,6,0.5868290147746676,False,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2197,1.0389610389610389,2023,12,6,0.9007350211597001,True,False,True,False,False,-0.7155963302752294,-0.223030303030303,0.0,,True,False,False,False,False,False,True
2198,-0.132987012987013,2023,12,6,-0.17373227411092143,False,False,False,False,True,,,0.0,,False,False,False,True,False,False,True
2199,-0.4155844155844156,2023,12,6,-0.4377459351102531,True,True,False,False,True,,,0.0,,False,True,False,False,False,False,True
2200,0.1038961038961039,2023,12,6,0.09829979953968362,True,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2201,-0.4155844155844156,2023,12,6,-0.4377459351102531,False,False,False,True,False,-0.09698558322411534,-0.09979797979797975,0.0,,False,False,False,True,False,False,True
2202,-0.0002077922077922078,2023,12,6,-0.038310193778305815,True,True,True,False,False,0.381389252948886,0.6056565656565658,0.0,,False,False,False,False,True,False,True
2203,0.0,2023,12,6,0.0,False,True,False,False,True,,,0.0,,False,False,False,False,True,False,True
2204,0.2701298701298701,2023,12,6,0.2604499220432103,True,False,False,True,False,,,0.0,,True,False,False,False,False,False,True
2205,0.35324675324675325,2023,12,6,0.3471675699754992,False,False,False,False,True,,,0.0,,False,False,False,True,False,False,True
2206,-0.12467532467532468,2023,12,6,-0.1669017744450219,True,False,True,False,False,0.2686762778505898,0.41777777777777775,0.0,,False,False,False,True,False,False,True
