Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{045A1898-57F8-9A24-E063-4804A8C048EA},380000,2023-08-03,MK18 7DF,S,N,F,8,,SMALL CRESCENT,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57F9-9A24-E063-4804A8C048EA},690000,2023-08-04,SL1 7BD,S,N,F,53,,ORCHARDVILLE,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57FA-9A24-E063-4804A8C048EA},345000,2023-07-10,HP12 4LJ,T,N,F,20,,WYCHWOOD GARDENS,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57FB-9A24-E063-4804A8C048EA},240000,2023-02-27,HP19 7QR,T,N,F,161,,FOWLER ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57FF-9A24-E063-4804A8C048EA},545000,2023-07-26,HP9 1LF,T,N,F,21,,OLD TOWN CLOSE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5801-9A24-E063-4804A8C048EA},353000,2023-07-31,HP12 4NY,S,N,F,12,,ROBINS CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5424-9A24-E063-4804A8C048EA},280000,2023-08-07,HP19 9LN,S,N,F,53,,MEADOWCROFT,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5426-9A24-E063-4804A8C048EA},1370000,2023-07-31,SL9 0PD,D,N,F,KINCRAIG,,MISBOURNE AVENUE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5427-9A24-E063-4804A8C048EA},445000,2023-08-07,HP13 6EA,S,N,F,"THE NOOK, 31",,CONEGRA ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5429-9A24-E063-4804A8C048EA},220000,2023-08-04,HP19 0WJ,F,N,L,58,,GUILLEMOT WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-542B-9A24-E063-4804A8C048EA},625000,2023-06-30,HP14 4LJ,D,N,F,54,,SAUNDERTON VALE,SAUNDERTON,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-542C-9A24-E063-4804A8C048EA},355000,2023-07-14,HP22 6NR,T,N,F,COLDHARBOUR,12,TRING ROAD,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-542F-9A24-E063-4804A8C048EA},800000,2023-08-04,HP15 7HZ,D,N,F,36,,PARK LANE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5430-9A24-E063-4804A8C048EA},284000,2023-03-17,MK18 1GT,T,N,F,23,,WHARFSIDE PLACE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5433-9A24-E063-4804A8C048EA},2300000,2023-06-30,SL2 3BJ,D,N,F,STOKE PARK HOUSE,,STOKE PARK AVENUE,FARNHAM ROYAL,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5435-9A24-E063-4804A8C048EA},1010000,2023-07-03,SL9 8RQ,T,N,F,5,,SOUTH VIEW ROAD,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5437-9A24-E063-4804A8C048EA},429950,2023-07-13,HP16 0LG,T,N,F,130,,WRIGHTS LANE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5438-9A24-E063-4804A8C048EA},627500,2023-08-04,HP15 7LJ,D,N,F,9,,BADGER WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-543A-9A24-E063-4804A8C048EA},310000,2023-02-22,HP20 1NA,T,N,F,74,,VICTORIA STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-543E-9A24-E063-4804A8C048EA},633000,2023-07-27,SL9 9RY,D,N,F,REDRIFF,,HAMPDEN ROAD,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-543F-9A24-E063-4804A8C048EA},230000,2023-07-19,HP21 7SH,T,N,F,3,,OLD BREWERY CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5440-9A24-E063-4804A8C048EA},650000,2023-08-03,SL9 9EY,S,N,F,6,,ORCHARD GROVE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5441-9A24-E063-4804A8C048EA},430000,2023-07-07,UB9 5AU,T,N,F,46,,PRIORY CLOSE,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5442-9A24-E063-4804A8C048EA},482500,2023-03-13,HP15 7EW,S,N,F,25,,BRACKLEY ROAD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5444-9A24-E063-4804A8C048EA},284000,2023-02-22,HP14 3QQ,T,N,F,73,,SLADE ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5803-9A24-E063-4804A8C048EA},415000,2023-07-28,SL1 8HD,S,N,F,50,,ALMOND ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5809-9A24-E063-4804A8C048EA},470000,2023-08-02,HP21 7HR,S,N,F,2,,KENDAL CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-580A-9A24-E063-4804A8C048EA},320000,2023-08-09,MK18 7HR,S,N,F,11,,BODENHAM CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-580C-9A24-E063-4804A8C048EA},595000,2023-08-04,HP14 4TH,T,N,F,318,,MAIN ROAD,WALTERS ASH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-580E-9A24-E063-4804A8C048EA},360000,2023-08-09,HP6 6AH,S,N,F,6,,HARDWICKE GARDENS,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-580F-9A24-E063-4804A8C048EA},360000,2023-08-11,HP12 4SW,T,N,F,11,,ASH ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5812-9A24-E063-4804A8C048EA},670000,2023-08-04,HP15 6JS,D,N,F,CHILTERNS,,CRYERS HILL ROAD,CRYERS HILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5813-9A24-E063-4804A8C048EA},637000,2023-06-19,HP18 9PF,D,N,F,PRIMROSE COTTAGE,,HIGH STREET,LUDGERSHALL,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB0C-38BA-E063-4704A8C05A7C},725000,2023-12-15,HP10 9AH,D,N,F,32,,HIGHLEA AVENUE,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB0E-38BA-E063-4704A8C05A7C},515000,2023-11-13,MK18 7RP,D,N,F,6,,WEAVERS CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB0F-38BA-E063-4704A8C05A7C},313000,2023-11-20,HP21 8TW,T,N,F,15,,CHERWELL ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB11-38BA-E063-4704A8C05A7C},511500,2023-12-07,MK18 7RQ,D,N,F,114,,PILLOW WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB15-38BA-E063-4704A8C05A7C},225000,2023-12-15,HP21 9FY,F,N,L,60,,GWENDOLINE BUCK DRIVE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB16-38BA-E063-4704A8C05A7C},415000,2023-02-17,HP18 0UR,T,N,F,23,,MOORCROFT LANE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB1D-38BA-E063-4704A8C05A7C},225000,2023-04-21,HP13 5PE,F,N,L,286B,,HUGHENDEN ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB1E-38BA-E063-4704A8C05A7C},360000,2023-12-01,HP13 7NJ,D,N,F,58,,HATTERS LANE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB28-38BA-E063-4704A8C05A7C},385000,2023-12-21,MK3 5QG,T,N,F,8,,HALL GREEN,NEWTON LEYS,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB2A-38BA-E063-4704A8C05A7C},495000,2023-08-22,HP11 1GT,T,N,F,31,,GREENWICH DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB2B-38BA-E063-4704A8C05A7C},355000,2023-12-15,HP18 0ZN,T,N,F,24,,MERTON CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB2C-38BA-E063-4704A8C05A7C},305000,2023-12-01,HP5 1FX,F,N,L,"THE COURTYARD, 33 - 35",FLAT 8,RED LION STREET,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB2F-38BA-E063-4704A8C05A7C},600000,2023-11-30,HP18 9HN,S,N,F,LULSGATE,,ICKFORD ROAD,SHABBINGTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB33-38BA-E063-4704A8C05A7C},345000,2023-12-14,HP13 7LR,F,N,L,TOTTERIDGE HOUSE,FLAT 6,TOTTERIDGE LANE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB36-38BA-E063-4704A8C05A7C},296627,2023-06-01,HP14 3FL,T,N,L,31,,SCHOLARS RISE,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB3A-38BA-E063-4704A8C05A7C},336000,2023-05-30,HP14 4TP,T,N,F,8,,WOODCOCK AVENUE,WALTERS ASH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB3B-38BA-E063-4704A8C05A7C},332500,2023-12-14,HP14 4TP,T,N,F,10,,WOODCOCK AVENUE,WALTERS ASH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5445-9A24-E063-4804A8C048EA},425000,2023-08-18,HP22 4NX,T,N,F,6,,RICKYARD CLOSE,WHITCHURCH,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5446-9A24-E063-4804A8C048EA},265000,2023-07-28,HP19 0WU,T,N,F,3,,BRAMBLING,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5449-9A24-E063-4804A8C048EA},685000,2023-04-21,SL9 9HQ,S,N,F,34,,CRISS GROVE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-544C-9A24-E063-4804A8C048EA},515000,2023-07-03,HP5 3JL,S,N,F,4,,BIRCH WAY,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-544D-9A24-E063-4804A8C048EA},775000,2023-06-01,HP5 1QD,T,N,F,366,,WATERSIDE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-544E-9A24-E063-4804A8C048EA},597000,2023-07-21,HP16 9PA,F,N,L,12,,OLD TOWN FARM,,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-544F-9A24-E063-4804A8C048EA},760000,2023-07-14,SL7 3NU,D,N,F,2,,UPLANDS,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5450-9A24-E063-4804A8C048EA},620000,2023-06-01,HP16 9QG,S,N,F,6,,BAYLEYS HATCH,SOUTH HEATH,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5453-9A24-E063-4804A8C048EA},317000,2023-03-17,HP21 9LA,T,N,F,4,,TURNPIKE END,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5456-9A24-E063-4804A8C048EA},1360000,2023-07-05,HP10 8HD,D,N,F,THE FARTHINGS,,SANDPITS LANE,PENN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5457-9A24-E063-4804A8C048EA},539250,2023-08-10,HP17 8RY,S,N,F,8,,BITTENHAM CLOSE,STONE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5459-9A24-E063-4804A8C048EA},700000,2023-07-28,SL8 5GA,F,N,L,14,,ANDREWS REACH,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-545A-9A24-E063-4804A8C048EA},360000,2023-07-10,HP11 1TY,T,N,F,75,,MIERSFIELD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-545B-9A24-E063-4804A8C048EA},308000,2023-03-13,HP15 7UW,F,N,L,1,,HIGHFIELD WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-545C-9A24-E063-4804A8C048EA},300000,2023-07-14,HP21 7RR,T,N,F,24,,KINGS ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-545D-9A24-E063-4804A8C048EA},347000,2023-06-28,MK18 3JG,S,N,F,102,,ELMFIELDS GATE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5460-9A24-E063-4804A8C048EA},945000,2023-07-18,HP27 9NG,D,N,F,ABBEY HOUSE,,BLEDLOW ROAD,SAUNDERTON,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5462-9A24-E063-4804A8C048EA},152000,2023-07-17,HP21 8HD,T,N,F,88,,GRENVILLE GREEN,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5463-9A24-E063-4804A8C048EA},580000,2023-07-31,HP16 9AL,S,N,F,16,,WALNUT CLOSE,,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5467-9A24-E063-4804A8C048EA},1010000,2023-07-12,HP5 1AT,D,N,F,145,,WHITE HILL,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB41-38BA-E063-4704A8C05A7C},190000,2023-12-12,HP10 0QA,F,N,L,LINCOLN HOUSE,FLAT 13,BROOKFIELD ROAD,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB43-38BA-E063-4704A8C05A7C},425000,2023-12-18,LU6 2HF,S,N,F,4,,CHAPEL LANE,NORTHALL,DUNSTABLE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB47-38BA-E063-4704A8C05A7C},287500,2023-12-01,HP11 1BN,F,N,L,77,FLAT 6,LONDON ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB4B-38BA-E063-4704A8C05A7C},317500,2023-10-04,HP22 7AY,T,N,F,7,,SIDING ROAD,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF6-EB4E-38BA-E063-4704A8C05A7C},420000,2023-12-08,SL0 0RX,T,N,F,11,,GLAISYER WAY,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB52-38BA-E063-4704A8C05A7C},360000,2023-06-30,HP21 9GP,S,N,F,11,,LENNON WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB53-38BA-E063-4704A8C05A7C},410000,2023-12-04,HP20 1AY,S,N,F,3,,MORTON MEWS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB57-38BA-E063-4704A8C05A7C},365000,2023-09-29,HP18 1AD,T,N,F,5,,STELLA CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB59-38BA-E063-4704A8C05A7C},260000,2023-09-27,HP11 1WQ,F,N,L,"PARK HOUSE, 31",FLAT 11,LONDON ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB5A-38BA-E063-4704A8C05A7C},610000,2023-03-06,HP21 9GN,D,N,F,9,,GERSHWIN ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB5C-38BA-E063-4704A8C05A7C},405000,2023-09-21,SL6 0AH,F,N,L,LANSDOWNE COURT,6,BATH ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB5E-38BA-E063-4704A8C05A7C},350000,2023-06-30,UB9 5FE,F,N,L,MILES HOUSE,FLAT 4,STANLEY KUBRICK ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB5F-38BA-E063-4704A8C05A7C},271500,2023-10-18,HP15 6SG,T,N,L,30,,COPNERS DRIVE,HOLMER GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB60-38BA-E063-4704A8C05A7C},172950,2023-12-20,HP11 1BN,F,N,L,81,FIRST FLOOR FLAT,LONDON ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB62-38BA-E063-4704A8C05A7C},470000,2023-12-08,LU7 0FX,D,N,F,8,,CRICKETERS CLOSE,STEWKLEY,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB64-38BA-E063-4704A8C05A7C},1450000,2023-12-12,SL2 4PB,D,N,F,DUNLOE,,CHURCH LANE,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB66-38BA-E063-4704A8C05A7C},520000,2023-11-30,MK3 5RE,D,N,F,62,,WILLIS STREET,NEWTON LEYS,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB68-38BA-E063-4704A8C05A7C},190000,2023-07-28,HP14 3NZ,F,N,L,SWILLEY GARDENS,FLAT 7,OXFORD ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB69-38BA-E063-4704A8C05A7C},225000,2023-12-20,HP20 1UR,F,N,L,THE EXCHANGE,FLAT 50,EXCHANGE STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB6F-38BA-E063-4704A8C05A7C},360000,2023-12-15,HP22 7DG,T,N,F,24,,PORTLAND CLOSE,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB70-38BA-E063-4704A8C05A7C},630000,2023-12-14,HP21 9XA,D,N,F,5,,TYNEHAM CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB74-38BA-E063-4704A8C05A7C},250000,2023-12-01,HP22 3AN,F,N,L,6,,KEMPSTER WAY,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB7B-38BA-E063-4704A8C05A7C},330000,2023-08-14,HP14 4EA,F,N,L,THE RESIDENCE,FLAT 23,WYCOMBE ROAD,SAUNDERTON,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EB82-38BA-E063-4704A8C05A7C},365000,2023-11-24,HP13 7JD,S,N,F,9,,ASHDOWN ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5468-9A24-E063-4804A8C048EA},647500,2023-06-30,HP10 9RJ,D,N,F,30A,,WHINNEYS ROAD,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5469-9A24-E063-4804A8C048EA},322000,2023-07-14,HP13 6EZ,S,N,F,21,,QUEEN STREET,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-546A-9A24-E063-4804A8C048EA},152000,2023-07-14,HP18 9BH,F,N,L,39,,ABBOT RIDGE,LONG CRENDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-546B-9A24-E063-4804A8C048EA},462500,2023-07-21,HP10 9TB,S,N,F,781,,LONDON ROAD,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-546E-9A24-E063-4804A8C048EA},1030000,2023-07-31,SL9 8SW,D,N,F,RHODE COTTAGE,,WINDSOR ROAD,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-546F-9A24-E063-4804A8C048EA},195000,2023-07-25,HP20 2TE,F,N,L,9,,FRIARSCROFT WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5470-9A24-E063-4804A8C048EA},322000,2023-07-24,HP19 7FH,S,N,F,17,,RICKMAN WALK,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5472-9A24-E063-4804A8C048EA},314000,2023-03-31,HP27 0EN,T,N,F,66,,WYCOMBE ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5474-9A24-E063-4804A8C048EA},610000,2023-07-21,HP14 3QJ,D,N,F,42,,MARLOW ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5475-9A24-E063-4804A8C048EA},450000,2023-06-09,HP27 9JG,S,N,F,107,,WESTMEAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5477-9A24-E063-4804A8C048EA},900000,2023-06-14,HP15 6DN,D,N,F,MERRAVAY,,MISSENDEN ROAD,GREAT KINGSHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5478-9A24-E063-4804A8C048EA},785000,2023-07-28,HP6 6RR,D,N,F,90,,WESTWOOD DRIVE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-547A-9A24-E063-4804A8C048EA},355000,2023-07-25,HP21 9JP,S,N,F,17,,CAREY CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-547E-9A24-E063-4804A8C048EA},827500,2023-07-28,HP27 9JF,D,N,F,SADDLERS COTTAGE,,BURTON LANE,MONKS RISBOROUGH,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-547F-9A24-E063-4804A8C048EA},324500,2023-08-04,HP20 1LP,T,N,F,13,,STANHOPE ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5480-9A24-E063-4804A8C048EA},665000,2023-01-25,MK18 1FJ,D,N,F,10,,EMBLETON WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5481-9A24-E063-4804A8C048EA},380000,2023-07-03,HP12 4JF,T,N,F,11,,LANE END ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5483-9A24-E063-4804A8C048EA},530000,2023-08-04,HP27 0HF,D,N,F,HUNTERS MOON,,BERRYFIELD ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5484-9A24-E063-4804A8C048EA},620000,2023-08-07,HP12 3NN,D,N,F,5,,LANCASTER ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5488-9A24-E063-4804A8C048EA},407000,2023-07-10,HP15 7TH,T,N,F,26,,ASHFIELD WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBE8-38BA-E063-4704A8C05A7C},1487500,2023-01-16,SL9 7JG,D,N,F,80,,THE UPLANDS,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBE9-38BA-E063-4704A8C05A7C},355000,2023-02-01,MK18 2BQ,S,N,F,13,,MAIN STREET,PADBURY,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBF0-38BA-E063-4704A8C05A7C},1170000,2023-02-02,SL0 0JU,D,N,F,THAXTED,,HOLLY BUSH LANE,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBF6-38BA-E063-4704A8C05A7C},437500,2023-01-27,HP22 3BE,S,Y,F,18,,BOULTON ROAD,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBF8-38BA-E063-4704A8C05A7C},450000,2023-02-10,HP22 3BD,S,Y,F,4,,GLOSTER STREET,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF6-EBFE-38BA-E063-4704A8C05A7C},460000,2023-02-24,HP22 3BE,S,Y,F,4,,BOULTON ROAD,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
